LineId,Device,type,time,Content,EventId,EventTemplate,ParameterList
306,Client03,SYSCALL,1584200575.019:4345,"arch=c000003e syscall=257 success=yes exit=55 a0=ffffff9c a1=7f23b0bd135c a2=a0042 a3=1a4 items=2 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=496E646578656444422023313437 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '257', '=yes', '55', 'a0=ffffff9c', 'a1=7f23b0bd135c a2=a0042 a3=1a4', '2', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=496E646578656444422023313437 exe=""/usr/lib/firefox/firefox"" key=""home""']"
307,Client03,CWD,1584200575.019:4345,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
308,Client03,PATH,1584200575.019:4345,"item=0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/"" inode=516515 dev=08:01 mode=040755 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/""', '516515', '08:01', '040755', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
309,Client03,PATH,1584200575.019:4345,"item=1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/2918063365piupsah.sqlite"" inode=516595 dev=08:01 mode=0100644 ouid=1000 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/2918063365piupsah.sqlite""', '516595', '08:01', '0100644', '1000', '1000', '00:00', '=NORMAL', '0', '0', '0', '0']"
310,Client03,PROCTITLE,1584200575.019:4345,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
311,Client03,SYSCALL,1584200575.019:4346,"arch=c000003e syscall=257 success=yes exit=165 a0=ffffff9c a1=7f23b0bd145c a2=a0042 a3=1a4 items=2 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=496E646578656444422023313437 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '257', '=yes', '165', 'a0=ffffff9c', 'a1=7f23b0bd145c a2=a0042 a3=1a4', '2', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=496E646578656444422023313437 exe=""/usr/lib/firefox/firefox"" key=""home""']"
312,Client03,CWD,1584200575.019:4346,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
313,Client03,PATH,1584200575.019:4346,"item=0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/"" inode=516515 dev=08:01 mode=040755 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/""', '516515', '08:01', '040755', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
314,Client03,PATH,1584200575.019:4346,"item=1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/2918063365piupsah.sqlite-wal"" inode=516413 dev=08:01 mode=0100644 ouid=1000 ogid=1000 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/2918063365piupsah.sqlite-wal""', '516413', '08:01', '0100644', '1000', '1000', '00:00', '=CREATE', '0', '0', '0', '0']"
315,Client03,PROCTITLE,1584200575.019:4346,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
316,Client03,SYSCALL,1584200575.575:4347,"arch=c000003e syscall=257 success=no exit=-17 a0=ffffff9c a1=7f23b44c5788 a2=2c1 a3=180 items=2 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=53747265616D547E6E732023323734 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '257', '=no', '-17', 'a0=ffffff9c', 'a1=7f23b44c5788 a2=2c1 a3=180', '2', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=53747265616D547E6E732023323734 exe=""/usr/lib/firefox/firefox"" key=""home""']"
317,Client03,CWD,1584200575.575:4347,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
318,Client03,PATH,1584200575.575:4347,"item=0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/"" inode=516486 dev=08:01 mode=040700 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/""', '516486', '08:01', '040700', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
319,Client03,PATH,1584200575.575:4347,"item=1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs.js"" inode=517931 dev=08:01 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs.js""', '517931', '08:01', '0100600', '1000', '1000', '00:00', '=NORMAL', '0', '0', '0', '0']"
320,Client03,PROCTITLE,1584200575.575:4347,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
321,Client03,SYSCALL,1584200575.575:4348,"arch=c000003e syscall=257 success=yes exit=49 a0=ffffff9c a1=7f23b44c5888 a2=2c1 a3=180 items=2 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=53747265616D547E6E732023323734 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '257', '=yes', '49', 'a0=ffffff9c', 'a1=7f23b44c5888 a2=2c1 a3=180', '2', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=53747265616D547E6E732023323734 exe=""/usr/lib/firefox/firefox"" key=""home""']"
322,Client03,CWD,1584200575.575:4348,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
323,Client03,PATH,1584200575.575:4348,"item=0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/"" inode=516486 dev=08:01 mode=040700 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/""', '516486', '08:01', '040700', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
324,Client03,PATH,1584200575.575:4348,"item=1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs-1.js"" inode=517935 dev=08:01 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs-1.js""', '517935', '08:01', '0100600', '1000', '1000', '00:00', '=CREATE', '0', '0', '0', '0']"
325,Client03,PROCTITLE,1584200575.575:4348,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
326,Client03,SYSCALL,1584200575.575:4349,"arch=c000003e syscall=83 success=no exit=-17 a0=7f23bc8bb1c8 a1=1ed a2=1ed a3=0 items=1 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=53747265616D547E6E732023323734 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '83', '=no', '-17', 'a0=7f23bc8bb1c8', 'a1=1ed a2=1ed a3=0', '1', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=53747265616D547E6E732023323734 exe=""/usr/lib/firefox/firefox"" key=""home""']"
327,Client03,CWD,1584200575.575:4349,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
328,Client03,PATH,1584200575.575:4349,"item=0 name=""/home/akep/.mozilla/firefox/"" inode=516476 dev=08:01 mode=040700 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/""', '516476', '08:01', '040700', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
329,Client03,PROCTITLE,1584200575.575:4349,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
330,Client03,SYSCALL,1584200575.575:4350,"arch=c000003e syscall=257 success=yes exit=49 a0=ffffff9c a1=7f23b44c5888 a2=241 a3=180 items=2 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=53747265616D547E6E732023323734 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '257', '=yes', '49', 'a0=ffffff9c', 'a1=7f23b44c5888 a2=241 a3=180', '2', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=53747265616D547E6E732023323734 exe=""/usr/lib/firefox/firefox"" key=""home""']"
331,Client03,CWD,1584200575.575:4350,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
332,Client03,PATH,1584200575.575:4350,"item=0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/"" inode=516486 dev=08:01 mode=040700 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/""', '516486', '08:01', '040700', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
333,Client03,PATH,1584200575.575:4350,"item=1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs-1.js"" inode=517935 dev=08:01 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs-1.js""', '517935', '08:01', '0100600', '1000', '1000', '00:00', '=NORMAL', '0', '0', '0', '0']"
334,Client03,PROCTITLE,1584200575.575:4350,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
335,Client03,SYSCALL,1584200575.583:4351,"arch=c000003e syscall=82 success=yes exit=0 a0=7f23b44c5888 a1=7f23abe7579c a2=7f23e0300018 a3=0 items=5 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=53747265616D547E6E732023323734 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '82', '=yes', '0', 'a0=7f23b44c5888', 'a1=7f23abe7579c a2=7f23e0300018 a3=0', '5', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=53747265616D547E6E732023323734 exe=""/usr/lib/firefox/firefox"" key=""home""']"
336,Client03,CWD,1584200575.583:4351,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
337,Client03,PATH,1584200575.583:4351,"item=0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/"" inode=516486 dev=08:01 mode=040700 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/""', '516486', '08:01', '040700', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
338,Client03,PATH,1584200575.583:4351,"item=1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/"" inode=516486 dev=08:01 mode=040700 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/""', '516486', '08:01', '040700', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
339,Client03,PATH,1584200575.583:4351,"item=2 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs-1.js"" inode=517935 dev=08:01 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['2 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs-1.js""', '517935', '08:01', '0100600', '1000', '1000', '00:00', '=DELETE', '0', '0', '0', '0']"
340,Client03,PATH,1584200575.583:4351,"item=3 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs.js"" inode=517931 dev=08:01 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['3 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs.js""', '517931', '08:01', '0100600', '1000', '1000', '00:00', '=DELETE', '0', '0', '0', '0']"
341,Client03,PATH,1584200575.583:4351,"item=4 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs.js"" inode=517935 dev=08:01 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['4 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/prefs.js""', '517935', '08:01', '0100600', '1000', '1000', '00:00', '=CREATE', '0', '0', '0', '0']"
342,Client03,PROCTITLE,1584200575.583:4351,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
343,Client03,SYSCALL,1584200587.019:4352,"arch=c000003e syscall=87 success=yes exit=0 a0=7f23b0bd145c a1=7f23b0bd145c a2=0 a3=0 items=2 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=496E646578656444422023313437 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '87', '=yes', '0', 'a0=7f23b0bd145c', 'a1=7f23b0bd145c a2=0 a3=0', '2', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=496E646578656444422023313437 exe=""/usr/lib/firefox/firefox"" key=""home""']"
344,Client03,CWD,1584200587.019:4352,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
345,Client03,PATH,1584200587.019:4352,"item=0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/"" inode=516515 dev=08:01 mode=040755 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/""', '516515', '08:01', '040755', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
346,Client03,PATH,1584200587.019:4352,"item=1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/2918063365piupsah.sqlite-wal"" inode=516413 dev=08:01 mode=0100644 ouid=1000 ogid=1000 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/storage/permanent/chrome/idb/2918063365piupsah.sqlite-wal""', '516413', '08:01', '0100644', '1000', '1000', '00:00', '=DELETE', '0', '0', '0', '0']"
347,Client03,PROCTITLE,1584200587.019:4352,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
348,Client03,SYSCALL,1584200678.599:4353,"arch=c000003e syscall=83 success=no exit=-17 a0=7f23b6304970 a1=1c0 a2=7f23c57fbcd8 a3=7f23c57fb350 items=1 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=444F4D20576F726B6572 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '83', '=no', '-17', 'a0=7f23b6304970', 'a1=1c0 a2=7f23c57fbcd8 a3=7f23c57fb350', '1', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=444F4D20576F726B6572 exe=""/usr/lib/firefox/firefox"" key=""home""']"
349,Client03,CWD,1584200678.599:4353,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
350,Client03,PATH,1584200678.599:4353,"item=0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/"" inode=516486 dev=08:01 mode=040700 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/""', '516486', '08:01', '040700', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
351,Client03,PROCTITLE,1584200678.599:4353,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
352,Client03,SYSCALL,1584200678.603:4354,"arch=c000003e syscall=257 success=yes exit=49 a0=ffffff9c a1=7f23b0bc0188 a2=241 a3=180 items=2 ppid=2144 pid=2467 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=53747265616D547E6E732023323735 exe=""/usr/lib/firefox/firefox"" key=""home""",83a6f4d4,arch<*> syscall=<*> success<*> exit=<*> <*> <*> <*> <*> items=<*> ppid=<*> pid=<*> auid=<*> uid=<*> gid=<*> euid=<*> suid=<*> fsuid=<*> egid=<*> sgid=<*> fsgid=<*> <*> ses=<*> <*> <*> <*>,"['=c000003e', '257', '=yes', '49', 'a0=ffffff9c', 'a1=7f23b0bc0188 a2=241 a3=180', '2', '2144', '2467', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000 tty=pts0', '1', 'comm=53747265616D547E6E732023323735 exe=""/usr/lib/firefox/firefox"" key=""home""']"
353,Client03,CWD,1584200678.603:4354,"cwd=""/home/akep""",569c5378,"cwd<*>""","['=""/home/akep']"
354,Client03,PATH,1584200678.603:4354,"item=0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/"" inode=516590 dev=08:01 mode=040700 ouid=1000 ogid=1000 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['0 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/""', '516590', '08:01', '040700', '1000', '1000', '00:00', '=PARENT', '0', '0', '0', '0']"
355,Client03,PATH,1584200678.603:4354,"item=1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/aborted-session-ping.tmp"" inode=516413 dev=08:01 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0",6d14a143,item=<*> <*> inode=<*> dev=<*>:<*> mode=<*> ouid=<*> ogid=<*> rdev=<*>:<*> nametype<*> cap_fp=<*> cap_fi=<*> cap_fe=<*> cap_fver=<*>,"['1 name=""/home/akep/.mozilla/firefox/xq5ngiu3.default-release/datareporting/aborted-session-ping.tmp""', '516413', '08:01', '0100600', '1000', '1000', '00:00', '=CREATE', '0', '0', '0', '0']"
356,Client03,PROCTITLE,1584200678.603:4354,"proctitle=""/usr/lib/firefox/firefox""",5ea41cea,"proctitle<*>""","['=""/usr/lib/firefox/firefox']"
